user_id,Q1,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Downlink Throughput(Kbps)_log,Uplink Throughput(Kbps)_log,Downlink TCP Retransmission Rate(%)_log,Video Streaming Download Throughput(Kbps)_log,Video Streaming xKB Start Delay(ms)_log,Web Page Download Throughput(Kbps)_log,Web Average TCP RTT(ms)_log
2806,6,286.39533,3156.1200000001,147.41000000009998,0.4900000001,5320.7700000001005,1680.0000000001,1743.5100000001,63.0000000001,0,0,0,1,1,0,0,8.057098704056635,4.993217820059865,-0.7133498876733831,8.579373308704447,7.426549072397364,7.463655601688647,4.14313472639312
2807,1,123.77832,2041.4900000001,39.7900000001,0.7400000001,7966.5900000001,1126.0000000001,3938.3000000001,92.0000000001,0,0,0,0,0,0,1,7.621435212388633,3.6836156244413503,-0.3011050926487865,8.983011825774238,7.026426808699725,8.278504437099924,4.521788577050128
2808,10,238.37946,2397.0000000001,92.1100000001,1.4800000001,5741.3800000001,2200.0000000001,2289.0500000001,39.0000000001,0,0,0,0,0,0,0,7.781973234434426,4.52298351500123,0.39204208784359124,8.655454878536291,7.696212639346452,7.735892163313868,3.6635616461322105
2809,10,253.60161,404.6000000001,59.3300000001,0.9900000001,11218.1600000001,731.0000000001,934.5400000001,122.0000000001,0,0,0,0,0,0,0,6.002898924733892,4.083115080272237,-0.01005033575249134,9.32528917275852,6.594413459749916,6.840054429617984,4.8040210447340765
2810,1,699.79208,1682.3000000001,128.35000000009998,2.6700000001,4917.5000000001,1503.0000000001,1368.7500000001,97.0000000001,0,0,0,0,0,0,0,7.4279171837251745,4.854760907317928,0.9820784724496113,8.500555550263234,7.315218389753041,7.221653193564884,4.574710978504414
2811,1,364.64592,194.76000000009998,121.6900000001,0.7800000001,18312.780000000097,904.0000000001,2404.3300000001,250.0000000001,1,0,0,0,0,0,0,5.2717680313150135,4.80147682734953,-0.24846135917029447,9.815354455744925,6.806829360392287,7.785026557448951,5.521460917862647
2812,1,579.27826,9476.3600000001,73.1900000001,1.0800000001,12187.9700000001,1110.0000000001,1056.5600000001,135.0000000001,1,0,0,0,0,0,0,9.156555555270439,4.293058799614502,0.076961041228721,9.408204678665099,7.0121152943064695,6.962773626735643,4.90527477843917
2813,10,469.63958,692.5900000001001,210.91000000009998,2.4700000001,1754.3700000001,2409.0000000001,1581.8200000001,715.0000000001,0,0,0,0,0,0,0,6.540438193515979,5.351431502197997,0.9042181506803717,7.46986509709433,7.7869670026149125,7.36633136182894,6.572282542694148
2814,10,101.5338,1538.5700000001,136.67000000009998,0.34000000010000003,6615.4400000001,1461.0000000001,2695.2600000001003,205.0000000001,0,0,0,0,0,0,0,7.338608692589648,4.917569260977441,-1.0788096610778122,8.7971615898321,7.286876411750768,7.899249953643343,5.323009979138896
2815,10,385.55429,1452.6400000001001,157.23000000009998,1.5300000001,4189.5000000001,1319.0000000001,1734.6000000001,106.0000000001,0,0,0,0,0,0,0,7.281137869623516,5.05770970148282,0.4252677354697036,8.340336674053365,7.184629152717391,7.458532118250413,4.66343909411301
2816,9,157.15942,1334.7100000001,23.240000000099997,1.0800000001,4931.6800000001,1285.0000000001,1292.4400000001,164.0000000001,0,0,0,0,0,0,0,7.196469318772485,3.145874931988013,0.076961041228721,8.503434979778653,7.158513997329398,7.1642871836417,5.099866427824808
2817,1,237.97075,1172.0600000001,226.70000000009998,3.0400000001,4029.7900000001,2269.0000000001,3427.4900000001,52.0000000001,0,0,0,0,0,0,0,7.066518163365897,5.423627557513925,1.111857515451025,8.301469544401881,7.727094484779886,8.139583493853833,3.9512437185833504
2818,10,507.37432,2539.9000000001,293.6300000001,2.8200000001,2870.6600000001,1754.0000000001,1855.5500000001,87.0000000001,0,0,0,0,0,0,0,7.8398799891588595,5.682320471357209,1.0367368849854832,7.962297247472563,7.469654172932185,7.525936427052223,4.465908118655733
2819,10,478.54847,1128.6000000001,205.89000000009997,0.6400000001,2827.7200000001,2405.0000000001,1907.8800000001002,73.0000000001,0,0,0,0,0,0,0,7.028733205535128,5.3273420455891385,-0.44628710247216946,7.947226012213704,7.785305182539903,7.553747956948671,4.290459441149761
2820,6,231.08107,401.7400000001,69.2600000001,1.9200000001,3459.7900000001,1372.0000000001,611.5400000001,380.0000000001,0,0,0,1,0,0,0,5.995805113206651,4.23786753897572,0.6523251860917735,8.148963172568246,7.224024808285903,6.41598036590711,5.9401712527206945
2821,1,209.03518,1433.4100000001001,175.98000000009998,1.6700000001,6792.7700000001005,1090.0000000001,909.3300000001001,138.0000000001,1,0,1,1,0,0,0,7.267811499955255,5.170370352217983,0.512823626488544,8.823614090234479,6.993932975223281,6.812708064599485,4.927253685157929
2822,3,567.89966,1813.8700000001,138.92000000009998,0.5900000001,6241.7600000001,2867.0000000001,2687.0700000001,113.0000000001,1,1,1,1,0,0,0,7.503217963277984,4.933898227876593,-0.5276327419128805,8.739017472876556,7.961021465883404,7.89620665963459,4.727387818713225
2823,4,191.02495,538.8400000001001,121.15000000010001,1.1900000001,2586.1200000001,1662.0000000001,2833.8600000001,368.0000000001,0,0,1,0,0,0,0,6.289418680830553,4.79702944726336,0.1739533072074716,7.85791396196752,7.415776975415453,7.949395018889291,5.908082938169203
2824,1,841.94232,644.3400000001001,112.1700000001,0.7000000001,2738.1900000001,1836.0000000001,1902.3800000001002,150.0000000001,0,0,0,0,0,0,0,6.468226537098335,4.720015577658024,-0.3566749437958753,7.91505239715884,7.51534457118049,7.550861012845143,5.0106352940969225
2825,4,632.03798,2469.0400000001,97.7300000001,1.4800000001,5701.4800000001,1380.0000000001,1607.5400000001,112.0000000001,0,0,1,0,0,0,0,7.811584690105036,4.5822085743517675,0.39204208784359124,8.648481069242466,7.229838778151323,7.382460339161504,4.718498871295988
2826,10,692.95496,455.4900000001,92.29000000010001,1.1700000001,1133.6000000001,4068.0000000001,525.4600000001001,494.0000000001,0,0,0,0,0,0,0,6.121373762562426,4.524935793278569,0.15700374889513477,7.033153688376559,8.310906757168475,6.264274069437202,6.202535517188125
2827,8,615.39359,8556.2600000001,644.6600000001,0.3000000001,18697.6500000001,911.0000000001,2816.3700000001,71.0000000001,1,0,0,0,0,0,0,9.054418457772393,6.46872304603018,-1.2039728039926028,9.836153126496544,6.814542897260068,7.9432041006922445,4.262679877042724
2828,10,157.47713,434.1600000001,82.7400000001,1.5500000001,2238.7200000001,2143.0000000001,631.3100000001,296.0000000001,0,0,0,0,0,0,0,6.07341312975538,4.415703161034474,0.4382549309956714,7.713659552950173,7.669961995473623,6.447797025577761,5.6903594543243985
2829,7,730.75041,810.4900000001,113.04000000010001,2.8400000001,600.7700000001,3200.0000000001,637.4100000001,246.0000000001,0,0,0,0,0,0,0,6.697639003036816,4.727741738377157,1.0438040522083258,6.398212165781273,8.070906088787849,6.457413090595814,5.505331535932769
2830,10,741.26267,1717.9300000001,90.6900000001,1.5200000001,2999.4000000001,2040.0000000001,2498.2300000001,73.0000000001,0,0,0,0,0,0,0,7.4488753566617705,4.507447097460579,0.4187103349239745,8.006167547647612,7.620705086838311,7.823337760105971,4.290459441149761
2831,10,213.24499,951.5200000001,182.3400000001,1.1700000001,1507.7500000001,8195.0000000001,1844.9800000001,49.0000000001,0,0,0,0,0,0,0,6.858060705958389,5.205873076157305,0.15700374889513477,7.318373752331163,9.011279491177943,7.520223716307527,3.8918202981126675
2832,7,195.74372,458.9900000001,321.3000000001,2.3200000001,8981.2800000001,2061.0000000001,611.4100000001,362.0000000001,0,0,0,0,0,0,0,6.129028423331059,5.772375266122124,0.8415671857213219,9.102897690114043,7.630946580890508,6.415767765227623,5.891644211826048
2833,6,336.72443,3172.3700000001,68.0800000001,2.2800000001,5720.6800000001,1334.0000000001,1704.1200000001,101.0000000001,1,0,1,1,0,0,0,8.062234221601628,4.220683484266588,0.824175443010209,8.651842958426942,7.195937226475644,7.440804127444981,4.61512051684225
2834,1,378.8113,513.1400000001,48.880000000100004,1.4600000001,3864.3900000001,1546.0000000001,1609.9300000001,70.0000000001,1,0,1,1,1,0,0,6.240548712422741,3.889368314865386,0.3784364357887382,8.259559121916194,7.343426229147432,7.383945978772494,4.2484952420507875
2835,7,734.23121,3294.1800000001,366.3900000001,0.8500000001,6247.9600000001,1175.0000000001,2171.3100000001,67.0000000001,1,0,1,0,0,0,0,8.099912554053386,5.903698339851379,-0.16251892938012788,8.740010289450389,7.069023426578345,7.683085951025021,4.204692619392459
2836,3,194.59606,1885.7400000001,204.20000000009998,0.9600000001,5035.4400000001,1611.0000000001,3149.0100000001003,52.0000000001,1,0,1,0,0,0,0,7.542075595789864,5.319099905731055,-0.04082199441608849,8.524256189616574,7.384610383177036,8.05484339670732,3.9512437185833504
2837,5,340.92916,761.3200000001001,196.38000000009998,2.0700000001,1620.0600000001,4978.0000000001,2388.6000000001,159.0000000001,0,0,0,0,0,0,0,6.635053768819715,5.280051557741653,0.7275486073255868,7.390218464577674,8.512783482927558,7.778462699234368,5.06890420222086
2838,1,499.16166,4112.1700000001,144.9600000001,0.5700000001,9839.3900000001,1265.0000000001,3574.0300000001002,49.0000000001,0,0,0,0,0,0,0,8.321706148692902,4.976457842295359,-0.5621189179781027,9.194148996254816,7.1428274011617,8.181449089640523,3.8918202981126675
2839,9,850.27723,2519.4200000001,179.5300000001,1.4300000001,2424.0700000001,2167.0000000001,1349.3600000001,86.0000000001,0,0,0,0,0,0,0,7.8317839952847645,5.190342324883295,0.35767444434174595,7.793203224660077,7.681099001536405,7.207385684949833,4.454347296254671
2840,4,584.33069,4148.8200000001,449.03000000009996,0.6600000001,8176.1900000001,1274.0000000001,1621.1200000001,58.0000000001,0,0,0,0,0,0,1,8.330579235443842,6.1070897006552105,-0.4155154438101506,9.008981550921035,7.149916836132187,7.390872547373317,4.060443010548144
2841,6,125.53661,18288.320000000098,66.29000000010001,0.3100000001,15938.7600000001,375.0000000001,2687.9700000001,40.0000000001,0,0,1,0,0,0,0,9.814017883694286,4.194039056254809,-1.1711829811803645,9.676509157599334,5.926926025970677,7.896541540866511,3.6888794541164365
2842,10,849.97149,1994.7200000001,221.26000000009998,3.3700000001,3742.6600000001,1669.0000000001,2727.5900000001,94.0000000001,0,0,0,0,0,0,0,7.598258968596715,5.399338480607216,1.214912744393944,8.227551867550972,7.419979923661895,7.911173714413095,4.543294782271068
2843,10,878.10541,2335.2200000001,73.0300000001,0.6800000001000001,10991.9000000001,1060.0000000001,1213.0600000001,287.0000000001,0,0,0,0,0,0,0,7.755861384080182,4.290870315633388,-0.38566248066492576,9.304913916895284,6.966024187106207,7.100901371859322,5.65948221575997
2844,6,424.46956,888.1000000001001,122.1900000001,6.0900000001,2068.1800000001,2114.0000000001,1126.3300000001,71.0000000001,0,0,0,0,0,0,0,6.789084349264571,4.80557721032925,1.806648081738226,7.634424272459508,7.65633716643023,7.02671983858643,4.262679877042724
2845,10,212.31927,1223.5000000001,331.8700000001,6.2600000001,1671.6500000001001,2126.0000000001,1014.2100000001001,110.0000000001,0,0,0,0,0,0,0,7.109470882882808,5.804743325969642,1.8341801851279815,7.421566441588554,7.66199755890194,6.921865263300576,4.700480365793325
2846,4,718.76082,4837.9600000001,1277.2300000001,0.5400000001,9418.9600000001,1085.0000000001,1584.6600000001001,44.0000000001,0,0,0,0,0,0,0,8.484248423256526,7.152448949446775,-0.6161861392386317,9.150479958078488,6.989335265974652,7.36812515225965,3.784189633920534
2847,9,207.60686,616.9500000001001,156.38000000009998,0.3000000001,13886.3100000001,1299.0000000001,3171.5200000001,107.0000000001,0,0,0,0,0,0,0,6.424787983344705,5.0522889426970075,-1.2039728039926028,9.538658741707561,7.169350016670677,8.061966247218376,4.672828834462841
2848,10,178.03758,2156.9500000001,276.7500000001,2.3700000001,2396.5600000001,2062.0000000001,2148.2400000001,63.0000000001,0,0,0,0,0,0,0,7.6764504657774655,5.623114571589108,0.862889955189234,7.781789654797898,7.6314316645769535,7.6724041812308394,4.14313472639312
2849,3,387.36819,202.9000000001,51.9600000001,0.8700000001,357.9400000001,2568.0000000001,478.21000000009997,280.0000000001,1,0,1,1,0,0,0,5.312713246832262,3.9504741918043234,-0.13926206721856513,5.880365374589542,7.850882664809891,6.1700499665581905,5.634789603169606
2850,3,646.08657,3736.1800000001,222.13000000009998,0.8800000001,10109.1100000001,1104.0000000001,2849.9100000001,291.0000000001,0,0,0,1,0,0,0,8.225818978059667,5.403262796069981,-0.1278333713962485,9.221192276487685,7.006695226837131,7.955042693816737,5.6733232671718365
2851,10,704.84225,561.1200000001,19.2600000001,1.0500000001,775.2500000001,4489.0000000001,262.28000000009996,433.0000000001,0,0,0,0,0,0,0,6.329934786392046,2.9580304063751717,0.04879016426467015,6.653185557980687,8.409385238781955,5.5694126353958,6.070737728002721
2852,4,297.12566,9192.1000000001,326.34000000009996,2.3400000001,20916.350000000097,2165.0000000001,3365.7800000001002,321.0000000001,0,0,0,0,0,0,0,9.126099698494667,5.787939782663231,0.850150929412345,9.94828642876909,7.680175640436636,8.121415013137634,5.7714411231303275
2853,1,195.14562,2321.6200000001,112.7100000001,2.0000000001,2907.8200000001,1729.0000000001,2212.4100000001,35.0000000001,0,0,0,0,0,0,0,7.750020496841309,4.724818148254874,0.6931471806099453,7.9751589385258415,7.455298485683349,7.701837698088657,3.555348061492271
2854,10,650.84168,608.5500000001,84.1700000001,2.1200000001,4484.3400000001,1626.0000000001,1933.9900000001,71.0000000001,0,0,0,0,0,0,0,6.41107907832073,4.4328385632246725,0.751416088731091,8.408346606473602,7.393878290107818,7.567340505369106,4.262679877042724
2855,10,128.84453,429.71000000009997,28.1000000001,3.1500000001,4521.7900000001,1279.0000000001,805.1300000001,73.0000000001,0,0,0,0,0,0,0,6.063110562560659,3.335769576343259,1.1474024528692877,8.416663212131102,7.153833801578921,6.691003755063701,4.290459441149761
2856,10,802.02676,3640.5200000001,85.7200000001,0.2700000001,6475.3400000001,1437.0000000001,2865.1300000001,122.0000000001,0,0,0,0,0,0,0,8.199881807570561,4.451086170606543,-1.3093333196133918,8.77575639484168,7.270312886079094,7.960369003337601,4.8040210447340765
2857,8,465.06586,5842.4900000001,199.10000000009998,1.6800000001,7594.8600000001,1579.0000000001,2005.8600000001,96.0000000001,1,0,0,0,0,0,0,8.672912354815502,5.293807211070653,0.5187937934746913,8.93522698168027,7.364547014255705,7.603828175458336,4.564348191468878
2858,1,522.42673,1187.9200000001001,108.9600000001,0.4200000001,3100.6000000001,2006.0000000001,872.8300000001001,197.0000000001,0,0,0,0,0,0,0,7.07995915758789,4.69098084240212,-0.8675005674666278,8.039350920132295,7.603897968521931,6.771740806063923,5.283203728738496
2859,1,430.42952,817.8000000001,86.04000000010001,3.3300000001,2193.0900000001,1153.0000000001,482.77000000009997,495.0000000001,0,0,0,0,0,0,0,6.706617807930664,4.454812304400692,1.2029723040223825,7.6930667872475125,7.050122520269146,6.179540349761899,6.204557762568892
2861,9,360.13815,832.1100000001001,40.7100000001,1.0200000001,7707.4300000001,1391.0000000001,1826.1100000001,206.0000000001,0,0,0,0,0,0,0,6.723964643620615,3.706473762517344,0.019802627394218956,8.94994007765615,7.237778191923515,7.50994330030441,5.327876168790066
2862,9,219.75508,479.9500000001,86.2000000001,1.8900000001,1765.2600000001,1710.0000000001,1829.3700000001,62.0000000001,0,0,0,0,0,0,0,6.173681931809754,4.456670177670808,0.636576829124461,7.4760532673004505,7.444248649496764,7.511726924268571,4.127134385046705
2863,1,716.95203,850.2900000001,202.4000000001,1.0800000001,3681.9700000001,1803.0000000001,1653.5800000001,128.0000000001,0,0,0,0,0,0,0,6.74557746776761,5.3102459374138045,0.076961041228721,8.211203214014066,7.497207223203373,7.41069791347106,4.8520302639203985
2864,10,147.64234,1961.9000000001001,72.4900000001,0.6600000001,3549.1600000001,1980.0000000001,1972.8700000001,145.0000000001,0,0,0,0,0,0,0,7.581668670426835,4.283448621314166,-0.4155154438101506,8.174466234752318,7.590852123688632,7.587244614343494,4.976733742421264
2865,3,337.2527,199.7400000001,117.3600000001,0.8600000001,2086.7900000001,2176.0000000001,1989.2500000001,156.0000000001,1,0,1,0,0,0,0,5.29701652081549,4.7652461338355785,-0.15082288961830456,7.643382279110735,7.685243607975879,7.595512962257694,5.049856007250178
2866,10,855.97384,2579.6500000001,212.1800000001,1.0400000001,7186.3300000001,2262.0000000001,1788.8400000001,164.0000000001,0,0,0,0,0,0,0,7.85540900979847,5.357434971031597,0.039220713249435185,8.879935889246397,7.72400465667611,7.489322644070395,5.099866427824808
2867,10,327.57265,15442.2300000001,191.32000000009998,1.5400000001,19873.940000000097,853.0000000001,2636.5100000001003,42.0000000001,0,0,0,0,0,0,0,9.644861243201571,5.2539474188126185,0.4317824164904729,9.897164604766932,6.7487595474917965,7.877211351870633,3.737669618285749
2868,10,368.78063,69.7300000001,32.8900000001,4.8000000001,97.1700000001,1077.0000000001,91.8000000001,52.0000000001,0,0,0,0,0,0,0,4.2446306412343535,3.493168660204006,1.5686159179346786,4.576462021852377,6.981934677156482,4.519612297627534,3.9512437185833504
2869,1,370.65006,383.5700000001,52.880000000100004,1.6600000001,3636.5500000001,1465.0000000001,1636.3800000001002,87.0000000001,0,0,0,0,0,0,0,5.949522133486191,3.968025195545322,0.5068176024286928,8.198790708984493,7.289610521451236,7.4002417640299925,4.465908118655733
2870,2,512.57458,2660.5300000001002,153.60000000009998,2.7200000001,3195.6500000001,2452.0000000001,607.1800000001,169.0000000001,1,0,0,1,1,0,0,7.886280630048812,5.034351820714223,1.0006318803446708,8.06954578899947,7.804659297056143,6.408825287462698,5.129898714923665
2871,5,683.50607,250.0600000001,79.68000000010001,1.3500000001,558.4200000001,4682.0000000001,685.7500000001,515.0000000001,0,0,0,0,0,0,0,5.521700889067254,4.378018613277598,0.30010459252441224,6.325111367425853,8.451480648050877,6.530513129817859,6.24416690066393
2872,6,743.50606,1319.1700000001001,77.0700000001,0.6000000001,1088.4500000001,2121.0000000001,409.4500000001,305.0000000001,0,0,0,1,0,0,0,7.184758029931698,4.344714099791199,-0.510825623599324,6.992509944847037,7.659642954564729,6.0148147957164415,5.72031177660774
2873,4,421.64668,2017.9900000001,49.5500000001,0.3700000001,3936.6000000001,1580.0000000001,690.9600000001001,511.0000000001,0,0,0,0,0,0,0,7.6098572454999385,3.9029822607780154,-0.9942522730735966,8.278072685578913,7.365180126021076,6.538081934972175,6.2363695902039
2874,7,539.12729,2917.2700000001,276.1000000001,1.7900000001,5628.0300000001,1499.0000000001,1710.6600000001001,46.0000000001,1,0,0,1,0,0,0,7.9784035264344535,5.620763118936471,0.5822156199085295,8.635514748710495,7.312553498102664,7.444634539943748,3.828641396491269
2875,10,106.20263,952.9100000001,168.7800000001,1.5800000001,1680.0500000001,1792.0000000001,318.8300000001,377.0000000001,0,0,0,0,0,0,0,6.8595204605798,5.1285960917304125,0.45742484710216663,7.426578833859249,7.491087593534932,5.764658045374796,5.932245187448276
2876,3,462.18219,878.5000000001,179.7800000001,2.0400000001,1795.3100000001,6371.0000000001,1421.1100000001,253.0000000001,0,0,0,1,0,0,0,6.778215907627266,5.19173388114581,0.7129498079051446,7.492932987961031,8.759511722116503,7.259193535375605,5.533389488727916
2877,3,132.47012,647.9300000001,178.95000000009998,0.9400000001,8721.8900000001,991.0000000001,3481.8400000001,121.0000000001,0,0,0,1,0,0,0,6.473782665825984,5.187106437212593,-0.061875403611704544,9.073591236536906,6.898714534330089,8.1553161686693,4.795790545597567
2878,10,855.93239,12580.8800000001,226.39000000009997,0.1100000001,19980.5600000001,991.0000000001,2693.1300000001,76.0000000001,0,0,0,0,0,0,0,9.439933480113137,5.422259175742656,-2.20727491228063,9.9025150798378,6.898714534330089,7.898459364947669,4.3307333402876464
2879,3,291.36178,251.8400000001,288.3200000001,4.2900000001,1838.0800000001,2855.0000000001,867.9900000001,357.0000000001,0,0,0,0,0,0,0,5.528793965229435,5.66407097442032,1.4562867329632356,7.5164768275397496,7.956827122090146,6.766180193856774,5.877735781779919
2880,1,543.29067,1469.4400000001,131.3600000001,1.7200000001,3108.0000000001,2282.0000000001,1569.4100000001001,193.0000000001,1,0,0,0,0,0,0,7.292636654811106,4.87794164570488,0.5423242908835012,8.041734711487571,7.732807530422065,7.358455031534994,5.262690188905403
2881,8,109.07458,1229.3800000001002,342.53000000009996,2.9600000001,3579.1900000001,2044.0000000001,1543.9900000001,68.0000000001,0,0,0,0,0,0,0,7.114265256242405,5.836359245107559,1.0851892683697528,8.18289179681156,7.622663951323644,7.342125253879875,4.219507705177577
2883,1,164.20666,151.1100000001,20.0000000001,4.0200000001,986.3900000001,1480.0000000001,365.4500000001,336.0000000001,1,0,1,1,1,0,0,5.0180080484263305,2.995732273558991,1.3912819026558052,6.894051813923746,7.299797366758228,5.901129470926675,5.817111159963502
2884,3,880.13632,1062.1300000001002,1250.4200000001001,0.5200000001,4094.4700000001,996.0000000001,674.0100000001,77.0000000001,1,0,0,0,0,0,0,6.9680316048565585,7.131234773861068,-0.6539264672143563,8.317392561781483,6.9037472575846985,6.513244947597643,4.343805421854983
2885,3,233.82757,197.10000000009998,99.9700000001,1.8400000001,390.5800000001,2604.0000000001,510.8800000001,130.0000000001,0,0,1,0,0,0,0,5.283711214159182,4.60487014098009,0.6097655716752421,5.967632813854892,7.864804003328499,6.236134728966667,4.867534450456351
2886,3,796.80209,2185.5000000001,190.63000000009998,2.2700000001,5689.7300000001,1806.0000000001,1561.9000000001001,218.0000000001,1,1,1,1,0,0,0,7.689599914303415,5.25033437652641,0.8197798315373642,8.646418074324933,7.498869733976986,7.353658307863741,5.384495062789548
2887,10,344.71108,432.8900000001,127.0600000001,1.0300000001,2102.7100000001,2166.0000000001,1048.8700000001,194.0000000001,0,0,0,0,0,0,0,6.070483654158256,4.844659415839174,0.029558802338631816,7.650982267953302,7.680637427560982,6.955468673166691,5.267858159063843
2888,10,260.7272,2060.1900000001,475.2000000001,1.1900000001,3103.1600000001,1959.0000000001,1650.7100000001,91.0000000001,0,0,0,0,0,0,0,7.630553490540182,6.163735768048646,0.1739533072074716,8.04017622612263,7.580189417944592,7.408960777371191,4.510859506517949
2889,6,565.03987,5994.5000000001,224.17000000009998,0.3200000001,10144.3200000001,1205.0000000001,2690.6700000001,73.0000000001,0,0,0,1,0,0,0,8.698597661147724,5.412404692586251,-1.1394342828758648,9.224669221920786,7.094234845924839,7.897545512214952,4.290459441149761
2890,9,585.59173,737.3700000001,78.1700000001,1.2800000001,4184.9500000001,5201.0000000001,2635.8400000001,90.0000000001,0,0,0,0,0,0,0,6.6030898014900785,4.358885942233519,0.24686007800965082,8.339250035420926,8.556606193773092,7.876957195752922,4.499809670331376
2891,10,826.20541,3245.0000000001,190.6200000001,1.4800000001,10831.0300000001,1251.0000000001,2349.1400000001,69.0000000001,0,0,0,0,0,0,0,8.084870629138221,5.250281917510004,0.39204208784359124,9.290170441659258,7.131698510466991,7.761804582712671,4.234106504598708
2892,1,731.65672,1246.6500000001001,155.8300000001,0.5800000001,2134.2100000001,1890.0000000001,1421.3200000001,543.0000000001,1,0,0,1,1,0,0,7.128215232667225,5.048765669458165,-0.5447271752692583,7.66585183376801,7.544332108053741,7.259341296270601,6.29710931993412
2893,10,806.27644,2465.1600000001,244.5900000001,0.3700000001,14683.6600000001,1046.0000000001,2344.4200000001,73.0000000001,0,0,0,0,0,0,0,7.810011993092461,5.499583339343338,-0.9942522730735966,9.594490589894836,6.952728644624964,7.75979331553334,4.290459441149761
2894,8,712.19229,1838.9700000001,177.2700000001,0.5500000001,7244.3800000001,1298.0000000001,2220.9500000001,154.0000000001,1,0,0,0,0,0,0,7.516960911257611,5.177673994026257,-0.5978370005738022,8.88798127483345,7.168579897264112,7.7056903112592545,5.036952602414279
2895,1,316.78874,1084.0200000001,53.7200000001,1.1300000001,2134.0800000001,1736.0000000001,841.8400000001001,318.0000000001,1,1,1,0,0,0,0,6.988431632013983,3.9837853716568983,0.12221763281274468,7.665790919443988,7.459338895220353,6.735589972432676,5.762051382780491
2896,10,116.59524,481.21000000009997,82.4200000001,3.4300000001,6763.6500000001,1018.0000000001,1823.7200000001,193.0000000001,0,0,0,0,0,0,0,6.176303765264685,4.411828125911884,1.232560261207003,8.819317964149826,6.9255951971105665,7.508633650078724,5.262690188905403
2897,1,602.51339,509.5600000001,183.42000000009998,1.8900000001,1310.7100000001,1632.0000000001,1316.6500000001001,91.0000000001,0,0,0,0,0,0,0,6.233547608241782,5.211778605131343,0.636576829124461,7.17832425410742,7.3975615355241136,7.18284591091917,4.510859506517949
2898,10,541.15172,2651.6500000001,224.0800000001,1.6000000001,3559.7300000001,1339.0000000001,966.8300000001001,48.0000000001,0,0,0,0,0,0,0,7.88293736672894,5.412003130952299,0.47000362930823564,8.177439978273272,7.199678345691248,6.874022678550736,3.8712010109099744
2899,1,254.87431,3850.2400000001,409.71000000009997,1.2000000001,6756.4800000001,1337.0000000001,1599.9400000001,159.0000000001,1,1,1,1,1,0,0,8.255890763001283,6.015449592358687,0.18232155687728793,8.81825732336129,7.198183577102018,7.377721407524793,5.06890420222086
2900,1,488.40065,12498.6500000001,140.5800000001,2.1400000001,10677.1000000001,5360.0000000001,1153.0700000001,73.0000000001,0,0,0,1,0,0,0,9.43337591745798,4.94577672174847,0.7608058290804891,9.275856540061211,8.586719254064866,7.0501832296145,4.290459441149761
2901,1,132.8806,199.39000000009997,47.7300000001,4.0700000001,451.4800000001,792.0000000001,600.8800000001,473.0000000001,0,0,0,0,0,0,0,5.29526270581931,3.8655601310199,1.4036429994790738,6.112531075087647,6.674561391814552,6.398395247377922,6.159095388492144
2902,3,165.35874,1140.2100000001,46.740000000100004,0.7500000001,7157.7400000001,893.0000000001,2708.7500000001,102.0000000001,0,0,1,1,0,0,0,7.038967734950269,3.8446003291128514,-0.28768207231844756,8.87594956767104,6.7945865808766115,7.904242552850606,4.624972813285251
2903,1,688.73798,15139.5300000001,109.4700000001,0.6100000001,21193.5000000001,924.0000000001,3240.3300000001,47.0000000001,0,0,0,0,0,0,0,9.625064482916454,4.69565053911738,-0.4942963216508457,9.961449809873978,6.828712071641792,8.08343045545171,3.850147601712186
2904,9,241.89785,1622.9300000001,104.7600000001,0.7700000001,6257.2200000001,1480.0000000001,1473.0500000001,64.0000000001,0,0,0,0,0,0,0,7.391988436578366,4.651672019640466,-0.26136476400453734,8.741491276000366,7.299797366758228,7.295090360217899,4.158883083361235
2905,8,138.4974,641.1900000001001,85.5700000001,0.6700000001,3488.4300000001,1655.0000000001,1743.8700000001,95.0000000001,0,0,1,0,0,0,0,6.4633258248559855,4.449334754431132,-0.4004775664478715,8.157207057247081,7.411556287811224,7.463862060406239,4.553876891601593
2906,8,180.77999,1165.8800000001002,198.35000000009998,2.8600000001,1364.2200000001,2578.0000000001,2032.9200000001001,100.0000000001,0,0,1,0,0,0,0,7.061231445662341,5.290033146960843,1.0508216248667261,7.218338115720176,7.8547691834991715,7.617228462140905,4.605170185989091
2907,1,122.87314,1346.8600000001,211.04000000009998,1.2200000001,5478.2500000001,1935.0000000001,3994.5700000001,119.0000000001,0,0,0,0,0,0,0,7.20553123633922,5.352047688969479,0.19885085882713238,8.608540985875532,7.567862605463934,8.292691217864208,4.77912349311237
2908,10,582.57439,3652.2300000001,220.7700000001,0.3100000001,6241.1800000001,1226.0000000001,3307.7400000001,38.0000000001,0,0,0,0,0,0,0,8.203093218921266,5.397121435607071,-1.1711829811803645,8.738924546049956,7.111512116496239,8.104020455714897,3.6375861597290173
